transaction_id,customer_id,transaction_date,amount,transaction_type,channel,category,status,merchant_name,balance_after
TXN1B22C8ADA8,CUST0130,2024-10-30 21:35:07,44502.21,WITHDRAWAL,ONLINE,REFUND,SUCCESS,Merchant_4,355517.02
TXN54700A0800,CUST0156,2024-04-29 19:37:40,-31480.58,PAYMENT,BRANCH,REFUND,SUCCESS,Merchant_84,216687.59
TXN8D99DE41D2,CUST0051,2024-10-25 06:19:44,98384.27,TRANSFER,POS,ENTERTAINMENT,SUCCESS,Merchant_79,220286.52
TXNE891005FBE,CUST0040,2024-05-03 20:39:50,50844.41,CREDIT,BRANCH,TRANSFER,SUCCESS,Merchant_16,401086.83
TXN83775C2B39,CUST0096,2024-03-26 17:22:39,6298.73,WITHDRAWAL,ATM,UTILITIES,SUCCESS,Merchant_8,339022.19
TXN46FB1633D1,CUST0196,2024-03-15 16:14:58,27812.9,DEBIT,MOBILE,ENTERTAINMENT,SUCCESS,Merchant_50,410206.22
TXN92CEB0FB0B,CUST0042,2024-10-30 09:51:58,37367.55,WITHDRAWAL,ATM,EMI,SUCCESS,Merchant_14,186912.62
TXN251DB26883,CUST0139,2024-07-15 16:11:37,-47851.37,DEBIT,POS,GROCERIES,PENDING,Merchant_43,302970.96
TXN0E10BE7F63,CUST0200,2024-11-08 17:36:37,94913.05,TRANSFER,ONLINE,TRANSFER,SUCCESS,Merchant_54,274859.84
TXN7B7F26697D,CUST0136,2024-08-24 08:39:47,94289.5,CREDIT,ONLINE,RENT,PENDING,Merchant_14,303123.47
TXN7BCB913409,CUST0001,2024-01-12 05:17:12,8113.08,WITHDRAWAL,ONLINE,EMI,SUCCESS,Merchant_32,229229.09
TXND5AC31D347,CUST0154,2024-06-14 02:41:55,41312.55,PAYMENT,BRANCH,GROCERIES,SUCCESS,Merchant_36,498697.65
TXN0F5714FFC3,CUST0083,2024-02-20 19:39:53,16898.56,WITHDRAWAL,MOBILE,RENT,PENDING,Merchant_27,203774.98
TXN2897E4D5CB,CUST0126,2024-04-04 04:25:07,8212.67,TRANSFER,ATM,GROCERIES,SUCCESS,Merchant_99,217100.52
TXN0D34879DC0,CUST0005,2024-11-28 20:10:00,-31856.05,TRANSFER,MOBILE,ENTERTAINMENT,SUCCESS,Merchant_18,307174.14
TXNF02754618E,CUST0029,2024-10-30 18:55:01,8534.45,CREDIT,MOBILE,UTILITIES,FAILED,Merchant_44,268607.86
TXN506F3BDEEC,CUST0093,2024-05-23 12:15:58,-29434.17,DEBIT,POS,REFUND,SUCCESS,Merchant_66,260508.11
TXN5E79A0902D,CUST0079,2024-04-10 05:33:34,57874.05,DEBIT,ATM,TRANSFER,PENDING,Merchant_70,75228.67
TXN9CC7233328,CUST0062,2024-11-06 06:34:01,9852.62,WITHDRAWAL,POS,ENTERTAINMENT,SUCCESS,Merchant_8,468932.99
TXN0EB173D154,CUST0015,2024-06-06 01:37:19,-48818.3,DEBIT,BRANCH,ENTERTAINMENT,SUCCESS,Merchant_27,235338.02
TXN2B31C11267,CUST0062,2024-12-06 03:50:45,-21553.85,CREDIT,ATM,RENT,PENDING,Merchant_19,467990.19
TXN3A7EE8C614,CUST0146,2024-05-28 01:36:16,39514.62,CREDIT,MOBILE,RENT,SUCCESS,Merchant_29,74563.47
TXN97FF0F4467,CUST0021,2024-10-31 04:41:25,-30878.79,TRANSFER,BRANCH,GROCERIES,PENDING,Merchant_20,437931.94
TXN18CD68D2E8,CUST0022,2024-02-20 19:12:05,71187.05,CREDIT,ATM,REFUND,FAILED,Merchant_48,320864.92
TXN9CB8A70520,CUST0188,2024-11-27 18:32:36,10003.09,PAYMENT,POS,ENTERTAINMENT,PENDING,Merchant_94,333083.99
TXN26E555E725,CUST0125,2024-09-03 00:57:31,32258.75,PAYMENT,MOBILE,TRANSFER,FAILED,Merchant_4,49617.66
TXN817E767635,CUST0018,2024-03-12 14:02:12,87623.43,DEBIT,MOBILE,UTILITIES,FAILED,Merchant_54,403330.78
TXN87C70991BF,CUST0195,2024-10-26 04:52:43,99688.28,DEBIT,ONLINE,REFUND,SUCCESS,Merchant_44,260658.91
TXN825D963FB7,CUST0137,2024-06-11 14:53:00,51268.4,PAYMENT,ONLINE,EMI,PENDING,Merchant_24,298156.57
TXNEC3EC464E4,CUST0197,2024-05-10 16:28:32,22467.53,PAYMENT,ATM,RENT,SUCCESS,Merchant_21,237147.53
TXN35A759F41B,CUST0033,2024-09-29 02:03:02,-43104.08,DEBIT,ONLINE,EMI,SUCCESS,Merchant_8,429447.58
TXN677DD4478B,CUST0033,2024-04-22 07:27:01,9375.1,CREDIT,MOBILE,UTILITIES,PENDING,Merchant_9,393046.13
TXN84BF8571CB,CUST0169,2024-01-22 01:06:35,6771.84,PAYMENT,ATM,TRANSFER,SUCCESS,Merchant_95,209700.53
TXN85C9E161F0,CUST0122,2024-02-12 02:20:56,75878.07,DEBIT,MOBILE,TRANSFER,SUCCESS,Merchant_66,459720.57
TXNFEE5F9149E,CUST0141,2024-06-02 23:33:29,61901.73,DEBIT,ATM,GROCERIES,SUCCESS,Merchant_84,244095.53
TXNCA9426A0DA,CUST0043,2024-09-02 16:28:59,73228.01,CREDIT,BRANCH,ENTERTAINMENT,FAILED,Merchant_73,174745.92
TXNC79D197F1A,CUST0068,2024-05-09 17:07:30,-5697.14,DEBIT,POS,UTILITIES,SUCCESS,Merchant_86,34300.35
TXN75AB9C61DE,CUST0136,2024-08-22 10:25:48,-26279.44,DEBIT,POS,SALARY,SUCCESS,Merchant_22,188258.19
TXN4CC0A1F830,CUST0156,2024-08-24 05:12:32,84526.89,WITHDRAWAL,MOBILE,ENTERTAINMENT,FAILED,Merchant_87,202406.41
TXN5645862732,CUST0109,2024-05-14 18:29:35,73278.98,CREDIT,ATM,GROCERIES,FAILED,Merchant_68,369482.14
TXN35E2C830B2,CUST0055,2024-03-29 21:31:20,24586.05,TRANSFER,ONLINE,ENTERTAINMENT,SUCCESS,Merchant_16,420068.94
TXN46D22F455A,CUST0139,2024-12-25 08:54:30,-30179.47,TRANSFER,MOBILE,ENTERTAINMENT,SUCCESS,Merchant_9,432152.31
TXN328FB66D8C,CUST0194,2024-01-21 20:30:41,-36989.46,CREDIT,POS,GROCERIES,SUCCESS,Merchant_12,131682.91
TXN0236B15D8B,CUST0187,2024-01-04 13:20:27,90671.73,DEBIT,BRANCH,SALARY,SUCCESS,Merchant_47,385299.49
TXND7E90475FA,CUST0177,2024-09-26 19:56:09,-1656.59,PAYMENT,BRANCH,ENTERTAINMENT,SUCCESS,Merchant_55,357502.3
TXN552D54AEED,CUST0052,2024-12-27 22:04:52,-8972.54,WITHDRAWAL,BRANCH,ENTERTAINMENT,SUCCESS,Merchant_64,267019.56
TXN3E49A5DBBA,CUST0183,2024-09-19 05:56:59,94153.59,CREDIT,MOBILE,TRANSFER,SUCCESS,Merchant_56,405415.58
TXNE0ED44D640,CUST0080,2024-06-14 05:54:24,1030.42,WITHDRAWAL,MOBILE,ENTERTAINMENT,PENDING,Merchant_54,197873.84
TXN7C979F2D43,CUST0103,2024-03-03 05:46:12,1235.66,DEBIT,MOBILE,ENTERTAINMENT,SUCCESS,Merchant_65,429031.08
TXN3168EA7D7F,CUST0172,2024-11-28 06:32:29,61415.74,PAYMENT,MOBILE,REFUND,FAILED,Merchant_29,355343.74
TXNF85357CC43,CUST0167,2024-03-13 12:31:29,74671.35,TRANSFER,ONLINE,GROCERIES,FAILED,Merchant_8,346762.19
TXN7D71EBCC90,CUST0096,2024-02-15 23:42:04,-49896.85,DEBIT,ATM,GROCERIES,FAILED,Merchant_75,62551.72
TXN8D7E66EA66,CUST0113,2024-03-08 22:15:35,-1845.64,CREDIT,BRANCH,ENTERTAINMENT,SUCCESS,Merchant_80,425749.57
TXND042CB0DC4,CUST0133,2024-02-29 02:11:42,75537.61,WITHDRAWAL,ATM,RENT,PENDING,Merchant_94,478337.84
TXNC57A9C7814,CUST0116,2024-04-24 05:19:32,75652.86,DEBIT,ONLINE,ENTERTAINMENT,SUCCESS,Merchant_18,335815.25
TXNF4DE25E8A4,CUST0031,2024-03-11 07:27:06,-3665.03,PAYMENT,ATM,GROCERIES,SUCCESS,Merchant_42,216429.33
TXN3FB0ED024F,CUST0064,2024-10-22 22:41:44,8571.84,WITHDRAWAL,POS,REFUND,FAILED,Merchant_64,277017.61
TXN16A812CA62,CUST0058,2024-11-05 23:41:15,-40622.17,DEBIT,ONLINE,GROCERIES,SUCCESS,Merchant_78,50403.94
TXNB6EBF2CB28,CUST0017,2024-06-24 12:15:31,-23037.08,TRANSFER,POS,TRANSFER,FAILED,Merchant_97,204225.41
TXN6536C87D8C,CUST0087,2024-06-15 06:56:43,4294.83,TRANSFER,POS,ENTERTAINMENT,SUCCESS,Merchant_94,254396.16
TXNFB0792E393,CUST0006,2024-12-08 06:48:59,77383.73,CREDIT,ONLINE,ENTERTAINMENT,SUCCESS,Merchant_78,234713.0
TXNF2CA719F2D,CUST0151,2024-07-04 18:41:02,921.88,DEBIT,ONLINE,ENTERTAINMENT,SUCCESS,Merchant_57,66655.08
TXN014F50D63C,CUST0142,2024-09-26 12:04:45,-27470.19,PAYMENT,ONLINE,UTILITIES,SUCCESS,Merchant_20,153753.59
TXN33714FEEAF,CUST0059,2024-09-12 00:22:01,43890.61,TRANSFER,ONLINE,EMI,FAILED,Merchant_61,371948.84
TXNDF25D8F285,CUST0151,2024-07-03 01:31:10,86228.9,CREDIT,POS,EMI,FAILED,Merchant_17,291194.54
TXNE35C496214,CUST0057,2024-04-30 15:09:12,84564.11,PAYMENT,BRANCH,SALARY,FAILED,Merchant_52,444806.37
TXN29D4D9B750,CUST0002,2024-06-04 19:47:29,-431.31,WITHDRAWAL,MOBILE,GROCERIES,SUCCESS,Merchant_24,399539.39
TXNC5A7CD2070,CUST0019,2024-02-22 04:06:26,65131.31,DEBIT,POS,GROCERIES,SUCCESS,Merchant_30,285738.49
TXNA710C9A572,CUST0182,2024-10-23 15:12:54,-21737.33,PAYMENT,ATM,EMI,SUCCESS,Merchant_87,443610.5
TXNE631DA4AE5,CUST0162,2024-05-02 17:22:56,-32145.95,TRANSFER,ATM,UTILITIES,SUCCESS,Merchant_93,221728.72
TXN71A7CFB9C3,CUST0016,2024-08-26 04:07:11,-9170.73,TRANSFER,ATM,TRANSFER,PENDING,Merchant_18,25469.14
TXN355167AD27,CUST0059,2024-01-27 03:34:56,87781.31,PAYMENT,BRANCH,TRANSFER,FAILED,Merchant_14,120427.52
TXN6899192403,CUST0018,2024-05-31 12:24:04,-47501.26,WITHDRAWAL,ATM,REFUND,PENDING,Merchant_76,273415.35
TXN25DD9C0CAF,CUST0009,2024-01-11 18:38:18,41892.93,WITHDRAWAL,MOBILE,ENTERTAINMENT,SUCCESS,Merchant_95,453160.6
TXNBE59FA7277,CUST0085,2024-02-10 06:08:48,74398.15,PAYMENT,MOBILE,UTILITIES,SUCCESS,Merchant_81,219775.19
TXNCE8C6DA438,CUST0019,2024-01-31 16:56:23,-15509.67,DEBIT,ATM,EMI,PENDING,Merchant_93,152783.58
TXNC53328EB24,CUST0132,2024-03-09 16:37:04,49582.25,CREDIT,BRANCH,ENTERTAINMENT,PENDING,Merchant_96,322780.17
TXND4A3CF9DF2,CUST0061,2024-04-19 02:27:46,-13669.94,WITHDRAWAL,MOBILE,SALARY,FAILED,Merchant_42,300114.9
TXN181AA25041,CUST0072,2024-10-02 09:40:22,-30968.69,CREDIT,MOBILE,TRANSFER,FAILED,Merchant_30,122701.94
TXNA0FC382AE4,CUST0172,2024-02-08 19:16:21,57674.27,DEBIT,ONLINE,TRANSFER,SUCCESS,Merchant_98,187478.86
TXNF4F25B7004,CUST0125,2024-02-05 20:17:59,-31463.07,WITHDRAWAL,MOBILE,REFUND,SUCCESS,Merchant_65,275362.59
TXN39AFF5524F,CUST0055,2024-05-24 16:02:16,40679.73,PAYMENT,POS,SALARY,PENDING,Merchant_6,173496.02
TXN10EAD60758,CUST0139,2024-12-19 16:30:56,82478.73,WITHDRAWAL,BRANCH,GROCERIES,SUCCESS,Merchant_93,342399.05
TXN3DA0F825A6,CUST0034,2024-11-26 19:13:43,88203.52,DEBIT,MOBILE,ENTERTAINMENT,FAILED,Merchant_72,98430.1
TXNE05EF05F5F,CUST0186,2024-07-14 11:39:35,36797.83,TRANSFER,POS,UTILITIES,SUCCESS,Merchant_78,186588.04
TXNCE512D146F,CUST0147,2024-11-12 15:00:42,87462.58,PAYMENT,POS,REFUND,SUCCESS,Merchant_92,350384.56
TXNBC80F8EB21,CUST0148,2024-04-07 13:21:48,83365.88,WITHDRAWAL,ATM,RENT,PENDING,Merchant_22,174645.57
TXN44A064EB35,CUST0122,2024-07-26 03:43:52,-16066.88,WITHDRAWAL,ATM,ENTERTAINMENT,SUCCESS,Merchant_1,354046.59
TXN42CF002C55,CUST0063,2024-11-05 11:28:41,-33649.57,TRANSFER,ATM,GROCERIES,FAILED,Merchant_34,38062.54
TXN099B6A18A5,CUST0122,2024-07-19 19:26:13,72157.83,WITHDRAWAL,POS,GROCERIES,FAILED,Merchant_30,79208.56
TXNE68A7E6164,CUST0105,2024-09-05 07:48:23,86316.01,CREDIT,POS,RENT,SUCCESS,Merchant_28,259004.77
TXN4F57B6A0FB,CUST0049,2024-05-30 18:42:17,46101.29,DEBIT,POS,SALARY,FAILED,Merchant_65,456830.94
TXN9A1639887A,CUST0025,2024-01-24 06:56:52,-38734.27,PAYMENT,MOBILE,REFUND,FAILED,Merchant_87,348748.36
TXN11652FF255,CUST0025,2024-01-03 09:02:09,79317.94,CREDIT,ONLINE,SALARY,FAILED,Merchant_18,374131.52
TXN97EB1B1F8F,CUST0169,2024-10-22 08:18:28,71116.83,WITHDRAWAL,BRANCH,RENT,SUCCESS,Merchant_40,329958.89
TXN0B983BA4B6,CUST0111,2024-12-17 05:57:58,30737.27,PAYMENT,POS,REFUND,PENDING,Merchant_64,498239.42
TXN5BB532125A,CUST0091,2024-07-27 11:48:31,68502.71,TRANSFER,ONLINE,TRANSFER,SUCCESS,Merchant_49,494071.01
TXN9AE1F4A02A,CUST0109,2024-01-06 19:56:26,26799.06,TRANSFER,POS,ENTERTAINMENT,FAILED,Merchant_76,7962.31
TXND1189BADBF,CUST0106,2024-02-12 01:52:30,-10214.12,DEBIT,ATM,UTILITIES,SUCCESS,Merchant_69,270736.58
TXN199EEAF3A3,CUST0120,2024-07-03 07:27:21,86040.07,CREDIT,BRANCH,ENTERTAINMENT,FAILED,Merchant_77,392890.31
TXN6CB63908A7,CUST0187,2024-08-16 16:06:22,78717.87,CREDIT,BRANCH,REFUND,SUCCESS,Merchant_59,53766.23
TXNCFC51D75A7,CUST0014,2024-07-19 11:59:19,52137.09,CREDIT,ATM,TRANSFER,FAILED,Merchant_39,494760.76
TXNC17A88011D,CUST0173,2024-06-02 19:44:31,45276.27,PAYMENT,BRANCH,SALARY,PENDING,Merchant_16,95075.5
TXNF608029209,CUST0168,2024-07-05 21:06:44,81392.63,TRANSFER,MOBILE,EMI,SUCCESS,Merchant_26,301767.82
TXN5D522134F2,CUST0166,2024-10-03 02:41:35,22257.02,DEBIT,ONLINE,ENTERTAINMENT,FAILED,Merchant_76,283136.72
TXNF9CE6B808C,CUST0026,2024-07-11 01:23:34,64308.86,CREDIT,ONLINE,REFUND,FAILED,Merchant_52,51977.2
TXN698D80EA88,CUST0016,2024-08-05 00:40:02,-27330.44,WITHDRAWAL,MOBILE,GROCERIES,SUCCESS,Merchant_40,381782.28
TXN5D184C0A4F,CUST0104,2024-02-19 15:40:06,81080.62,CREDIT,MOBILE,SALARY,PENDING,Merchant_30,171989.95
TXN3373D47F5A,CUST0187,2024-03-17 01:46:09,-43230.14,TRANSFER,ONLINE,EMI,SUCCESS,Merchant_77,88246.89
TXN1324362BB6,CUST0087,2024-12-05 16:02:17,-27711.88,WITHDRAWAL,ATM,GROCERIES,SUCCESS,Merchant_59,452148.64
TXNA52C855CB8,CUST0028,2024-01-31 17:33:54,89195.54,WITHDRAWAL,BRANCH,EMI,SUCCESS,Merchant_61,353336.93
TXNAD88626FB8,CUST0064,2024-03-08 03:26:37,14062.61,WITHDRAWAL,MOBILE,GROCERIES,SUCCESS,Merchant_13,7410.91
TXNC03378114C,CUST0050,2024-08-12 09:51:18,29635.55,PAYMENT,ONLINE,ENTERTAINMENT,SUCCESS,Merchant_61,77592.58
TXN4F7855EFF3,CUST0049,2024-08-19 06:41:22,-15787.1,TRANSFER,BRANCH,RENT,SUCCESS,Merchant_4,28594.73
TXNB5FBC8EF27,CUST0138,2024-12-08 17:17:46,-17448.39,PAYMENT,POS,SALARY,PENDING,Merchant_5,12110.53
TXN4CB2168C20,CUST0115,2024-05-19 04:12:11,43406.32,WITHDRAWAL,MOBILE,TRANSFER,PENDING,Merchant_28,254504.75
TXN3C1C82B2EE,CUST0036,2024-06-21 11:12:11,34877.43,CREDIT,ONLINE,UTILITIES,SUCCESS,Merchant_10,483091.01
TXN750E631CC5,CUST0109,2024-12-27 10:59:15,52218.36,DEBIT,ONLINE,UTILITIES,FAILED,Merchant_11,440393.85
TXN39D4DF0CCD,CUST0047,2024-11-01 02:15:42,61876.12,TRANSFER,ONLINE,EMI,SUCCESS,Merchant_75,132779.77
TXNBD8CC340DC,CUST0072,2024-12-14 11:07:10,-37878.45,CREDIT,MOBILE,EMI,PENDING,Merchant_39,145566.67
TXND95FCB8472,CUST0119,2024-01-06 06:56:50,-33642.61,CREDIT,ATM,GROCERIES,SUCCESS,Merchant_2,294299.49
TXNF542425087,CUST0064,2024-12-27 13:24:45,-47676.11,DEBIT,POS,RENT,SUCCESS,Merchant_35,335948.83
TXNB6C7088369,CUST0020,2024-11-07 10:22:49,-43604.8,PAYMENT,ATM,REFUND,PENDING,Merchant_9,73422.59
TXN54FBB95B15,CUST0114,2024-04-16 02:22:54,52159.95,DEBIT,BRANCH,SALARY,SUCCESS,Merchant_48,14629.05
TXN5CC6DAF9E0,CUST0141,2024-06-22 06:05:47,7429.95,PAYMENT,BRANCH,REFUND,FAILED,Merchant_82,335290.84
TXN44955B4B45,CUST0026,2024-02-22 09:27:08,79227.31,PAYMENT,ONLINE,GROCERIES,SUCCESS,Merchant_8,154288.98
TXNCEEE973A63,CUST0013,2024-10-05 22:50:21,-25606.27,CREDIT,POS,EMI,SUCCESS,Merchant_31,189129.29
TXNE3D145298C,CUST0167,2024-06-07 15:56:58,11259.99,CREDIT,POS,ENTERTAINMENT,SUCCESS,Merchant_90,165874.66
TXN078C395B15,CUST0139,2024-11-03 18:53:57,99006.93,TRANSFER,BRANCH,ENTERTAINMENT,SUCCESS,Merchant_98,435635.33
TXN65B586EC59,CUST0004,2024-04-12 04:28:36,27897.74,DEBIT,BRANCH,REFUND,SUCCESS,Merchant_69,11833.48
TXN5E7FE5E1EB,CUST0024,2024-11-27 04:07:46,42482.81,DEBIT,POS,GROCERIES,PENDING,Merchant_16,39181.07
TXN153E46C856,CUST0193,2024-03-04 17:36:55,70829.89,PAYMENT,ONLINE,ENTERTAINMENT,SUCCESS,Merchant_24,416998.8
TXN32F0BC9EDF,CUST0061,2024-09-05 00:07:40,71615.25,TRANSFER,ATM,ENTERTAINMENT,SUCCESS,Merchant_85,24460.26
TXN26E88AA37C,CUST0043,2024-11-11 08:17:09,51892.4,DEBIT,MOBILE,GROCERIES,SUCCESS,Merchant_41,427128.51
TXNBAC4786FD5,CUST0105,2024-06-14 01:10:36,4243.28,TRANSFER,ATM,TRANSFER,SUCCESS,Merchant_16,48259.29
TXN3C988ED341,CUST0125,2024-01-30 13:40:24,21020.71,WITHDRAWAL,BRANCH,UTILITIES,SUCCESS,Merchant_12,260493.05
TXN87773475D8,CUST0124,2024-02-27 04:42:00,95860.57,PAYMENT,POS,EMI,SUCCESS,Merchant_51,478533.05
TXN1726EF2A6A,CUST0055,2024-10-10 16:15:29,66445.28,WITHDRAWAL,MOBILE,ENTERTAINMENT,SUCCESS,Merchant_40,364217.01
TXN29FC825F98,CUST0103,2024-02-13 01:44:05,80641.48,TRANSFER,ATM,ENTERTAINMENT,PENDING,Merchant_7,463027.63
TXN81ED300595,CUST0016,2024-12-23 02:33:50,80026.27,TRANSFER,POS,TRANSFER,FAILED,Merchant_40,331921.27
TXN93ED341F68,CUST0043,2024-03-04 22:24:21,12551.73,TRANSFER,ATM,GROCERIES,SUCCESS,Merchant_65,84880.72
TXN70971CE198,CUST0098,2024-01-21 18:23:16,65086.69,TRANSFER,ONLINE,SALARY,PENDING,Merchant_76,50163.62
TXNAF5D405B8A,CUST0001,2024-03-20 04:24:04,-4923.85,CREDIT,ONLINE,UTILITIES,FAILED,Merchant_55,395604.86
TXNC3C31B8F71,CUST0100,2024-07-24 08:25:04,28401.77,PAYMENT,ATM,UTILITIES,SUCCESS,Merchant_16,368212.52
TXN085CAE2D3C,CUST0068,2024-04-07 13:37:10,29977.97,TRANSFER,MOBILE,ENTERTAINMENT,SUCCESS,Merchant_67,345853.69
TXN85DC8EE80C,CUST0117,2024-03-29 20:38:27,-20686.75,TRANSFER,MOBILE,ENTERTAINMENT,SUCCESS,Merchant_86,338575.21
TXN487DD67E0B,CUST0074,2024-10-12 14:34:18,63579.31,TRANSFER,ONLINE,ENTERTAINMENT,PENDING,Merchant_100,71333.27
TXNE9B2E2F526,CUST0109,2024-10-22 01:07:25,24098.56,PAYMENT,MOBILE,RENT,PENDING,Merchant_75,139304.1
TXN52C374E1AE,CUST0179,2024-12-09 12:07:06,43969.94,PAYMENT,ONLINE,RENT,SUCCESS,Merchant_27,273506.14
TXN46B7DF8B16,CUST0188,2024-07-04 22:00:38,-2814.92,TRANSFER,POS,REFUND,SUCCESS,Merchant_36,423700.84
TXN50F73CAF9D,CUST0143,2024-05-12 21:04:19,-5685.85,PAYMENT,ONLINE,SALARY,SUCCESS,Merchant_82,181271.15
TXNEC62FAC44D,CUST0170,2024-03-29 12:53:23,-22148.09,PAYMENT,POS,SALARY,PENDING,Merchant_74,169297.06
TXN1F0CC8E918,CUST0184,2024-06-16 00:40:14,45909.19,CREDIT,MOBILE,REFUND,SUCCESS,Merchant_71,314173.68
TXN6BA53E7119,CUST0125,2024-05-14 06:20:12,-19610.13,WITHDRAWAL,BRANCH,SALARY,SUCCESS,Merchant_11,78211.16
TXN14675B2367,CUST0040,2024-09-27 11:14:17,-32486.73,PAYMENT,ATM,ENTERTAINMENT,SUCCESS,Merchant_71,61366.15
TXN71E84F2D7D,CUST0049,2024-08-16 15:28:30,84855.45,CREDIT,BRANCH,SALARY,FAILED,Merchant_37,468357.95
TXN51FBAB5B5E,CUST0076,2024-10-10 07:23:51,95499.59,TRANSFER,BRANCH,SALARY,SUCCESS,Merchant_47,444593.42
TXND7A02E63BC,CUST0056,2024-05-29 20:33:50,51934.5,DEBIT,ONLINE,REFUND,FAILED,Merchant_30,240555.84
TXN7268346E9E,CUST0015,2024-12-02 11:25:05,63584.06,PAYMENT,ONLINE,ENTERTAINMENT,SUCCESS,Merchant_48,340266.47
TXNA5A3F14480,CUST0149,2024-10-19 06:21:29,33030.79,PAYMENT,POS,REFUND,SUCCESS,Merchant_18,486787.76
TXNFF6FB51AA8,CUST0189,2024-07-25 17:18:06,-332.19,WITHDRAWAL,ONLINE,RENT,FAILED,Merchant_32,222797.26
TXN2622801964,CUST0139,2024-01-19 16:15:56,97735.73,PAYMENT,BRANCH,UTILITIES,SUCCESS,Merchant_49,348076.28
TXN1594CBFBC4,CUST0016,2024-06-28 02:44:07,-12235.2,PAYMENT,POS,TRANSFER,SUCCESS,Merchant_94,462802.28
TXNC1A11E6607,CUST0192,2024-08-03 04:39:26,4828.51,PAYMENT,BRANCH,UTILITIES,SUCCESS,Merchant_92,340028.27
TXND3EDA27D0A,CUST0081,2024-05-16 01:32:23,33102.84,PAYMENT,POS,RENT,SUCCESS,Merchant_90,9521.19
TXN284079BCAF,CUST0015,2024-11-14 01:38:32,29090.1,PAYMENT,ATM,UTILITIES,SUCCESS,Merchant_6,371882.61
TXN13FAEF6DCC,CUST0013,2024-09-03 19:49:48,26617.66,PAYMENT,ONLINE,GROCERIES,FAILED,Merchant_46,75609.13
TXNBC0C9C1EE5,CUST0150,2024-03-06 13:21:49,20759.06,TRANSFER,BRANCH,EMI,SUCCESS,Merchant_63,24768.1
TXN54FDDA3047,CUST0123,2024-05-23 02:37:46,-48932.7,PAYMENT,MOBILE,REFUND,SUCCESS,Merchant_32,294524.99
TXND9B07C66BB,CUST0129,2024-04-12 19:26:07,-10700.63,PAYMENT,MOBILE,SALARY,SUCCESS,Merchant_50,289668.94
TXN7794E4459C,CUST0136,2024-07-18 15:21:00,9506.52,TRANSFER,POS,GROCERIES,FAILED,Merchant_14,181084.87
TXN48CA4AF2C2,CUST0041,2024-03-08 21:31:08,15272.23,TRANSFER,POS,RENT,PENDING,Merchant_9,46227.07
TXN161783318D,CUST0015,2024-04-30 07:11:59,87262.25,CREDIT,POS,RENT,SUCCESS,Merchant_65,425269.58
TXNCFE449C292,CUST0131,2024-02-19 16:16:12,56288.7,WITHDRAWAL,BRANCH,UTILITIES,SUCCESS,Merchant_83,312617.9
TXN0E6BAACFA0,CUST0021,2024-02-17 22:13:34,29841.54,CREDIT,POS,SALARY,SUCCESS,Merchant_12,20323.97
TXN957EBC73B6,CUST0048,2024-09-17 21:09:20,31050.35,DEBIT,POS,REFUND,SUCCESS,Merchant_73,78644.4
TXN9B3ADEABF1,CUST0018,2024-08-04 12:12:10,95480.33,WITHDRAWAL,ONLINE,UTILITIES,SUCCESS,Merchant_89,31983.65
TXNAA66B5AE2B,CUST0153,2024-09-26 19:13:24,-5115.79,PAYMENT,POS,EMI,SUCCESS,Merchant_16,343721.05
TXN3ABAF68E34,CUST0018,2024-10-18 17:29:29,56015.39,CREDIT,MOBILE,REFUND,SUCCESS,Merchant_3,499974.66
TXNB47DAE1586,CUST0173,2024-03-31 07:37:23,74169.35,PAYMENT,ONLINE,EMI,PENDING,Merchant_39,414151.13
TXN39A025E8A7,CUST0061,2024-07-14 12:36:44,17011.92,TRANSFER,BRANCH,UTILITIES,SUCCESS,Merchant_100,277153.71
TXN9F7F097242,CUST0104,2024-05-05 22:41:04,58443.84,PAYMENT,ATM,GROCERIES,PENDING,Merchant_58,421078.05
TXNAA14CFD8AD,CUST0031,2024-12-07 05:36:40,-30592.71,TRANSFER,ATM,ENTERTAINMENT,SUCCESS,Merchant_50,61672.8
TXND8A9824608,CUST0146,2024-04-08 08:09:39,43865.32,CREDIT,POS,SALARY,SUCCESS,Merchant_81,479260.12
TXN2DCDEE3622,CUST0064,2024-05-20 14:21:23,-2989.11,TRANSFER,POS,EMI,SUCCESS,Merchant_32,97409.85
TXNB6FC46D317,CUST0149,2024-11-05 11:47:40,-39161.72,DEBIT,MOBILE,REFUND,SUCCESS,Merchant_86,170893.55
TXNDCC37E4027,CUST0153,2024-10-19 05:04:34,76300.59,CREDIT,MOBILE,TRANSFER,FAILED,Merchant_47,452196.22
TXN3B69EE0568,CUST0011,2024-04-14 05:14:51,-17727.78,PAYMENT,BRANCH,EMI,PENDING,Merchant_68,31433.32
TXN70B634B7EE,CUST0159,2024-01-19 07:27:40,86695.86,PAYMENT,ATM,GROCERIES,SUCCESS,Merchant_65,16359.28
TXNB0442C181E,CUST0021,2024-01-13 05:00:01,33316.8,PAYMENT,MOBILE,RENT,PENDING,Merchant_38,212936.23
TXNA0A140EB9A,CUST0108,2024-09-19 11:06:17,40626.59,PAYMENT,ONLINE,TRANSFER,PENDING,Merchant_22,404281.66
TXN1A369731DB,CUST0169,2024-06-15 16:46:52,-34591.56,CREDIT,POS,UTILITIES,FAILED,Merchant_85,312753.45
